ab_id,batter_id,event,g_id,inning,o,p_score,p_throws,pitcher_id,stand,top
2015018205,434778,Groundout,201500241,4,3,0,L,500779,R,True
2015018206,493351,Field Error,201500241,4,0,1,L,518633,R,False
2015018207,425560,Flyout,201500241,4,1,1,L,518633,L,False
2015018208,493596,Walk,201500241,4,1,1,L,518633,R,False
2015018209,452095,Groundout,201500241,4,2,1,L,518633,R,False
2015018210,608672,Strikeout,201500241,4,3,1,L,518633,L,False
2015018211,460086,Walk,201500241,5,0,1,L,500779,L,True
2015018212,521692,Single,201500241,5,1,1,L,500779,R,True
2015018213,449181,Single,201500241,5,1,1,L,500779,R,True
2015018214,408299,Strikeout - DP,201500241,5,3,1,L,500779,R,True
2015018215,594809,Bunt Groundout,201500241,5,1,2,L,518633,L,False
2015018216,466320,Groundout,201500241,5,2,2,L,518633,R,False
2015018217,547989,Single,201500241,5,2,2,L,518633,R,False
2015018218,541645,Groundout,201500241,5,3,2,L,518633,R,False
2015018219,444876,Strikeout,201500241,6,1,1,L,500779,R,True
2015018220,519058,Groundout,201500241,6,2,1,L,500779,L,True
2015018221,456715,Double,201500241,6,2,1,L,500779,R,True
2015018222,543333,Strikeout,201500241,6,3,1,L,500779,L,True
2015018223,493351,Single,201500241,6,0,2,L,518633,R,False
2015018224,425560,Pop Out,201500241,6,1,2,L,518633,L,False
2015018225,493596,Walk,201500241,6,1,2,R,430630,R,False
2015018226,434567,Flyout,201500241,6,2,2,L,462985,R,False
2015018227,466988,Lineout,201500241,6,3,2,L,462985,R,False
2015018228,434778,Single,201500241,7,0,1,L,500779,R,True
2015018229,460086,Flyout,201500241,7,1,1,L,500779,L,True
2015018230,521692,Grounded Into DP,201500241,7,3,1,L,500779,R,True
2015018231,594809,Triple,201500241,7,0,2,L,462985,L,False
2015018232,466320,Sac Fly,201500241,7,1,2,L,462985,R,False
2015018233,547989,Groundout,201500241,7,2,2,R,432934,R,False
2015018234,541645,Strikeout,201500241,7,3,2,R,432934,R,False
2015018235,449181,Single,201500241,8,0,2,R,474029,R,True
2015018236,408299,Forceout,201500241,8,1,2,R,474029,R,True
2015018237,444876,Pop Out,201500241,8,2,2,R,474029,R,True
2015018238,519058,Strikeout,201500241,8,3,2,R,474029,L,True
2015018239,493351,Strikeout,201500241,8,1,2,R,432934,R,False
2015018240,425560,Strikeout,201500241,8,2,2,R,432934,L,False
2015018241,493596,Walk,201500241,8,2,2,R,432934,R,False
2015018242,434567,Flyout,201500241,8,3,2,R,432934,R,False
2015018243,456715,Strikeout,201500241,9,1,2,R,502085,R,True
2015018244,543333,Strikeout,201500241,9,2,2,R,502085,L,True
2015018245,434778,Field Error,201500241,9,2,2,R,502085,L,True
2015018246,460086,Strikeout,201500241,9,3,2,R,502085,L,True
2015018247,466988,Strikeout,201500241,9,1,2,R,516969,L,False
2015018248,594809,Lineout,201500241,9,2,2,R,516969,L,False
2015018249,466320,Walk,201500241,9,2,2,R,516969,L,False
2015018250,547989,Intent Walk,201500241,9,2,2,R,516969,R,False
2015018251,541645,Single,201500241,9,2,2,R,516969,R,False
2015018252,276519,Flyout,201500242,1,1,0,R,488768,L,True
2015018253,624577,Hit By Pitch,201500242,1,1,0,R,488768,R,True
2015018254,408236,Grounded Into DP,201500242,1,3,0,R,488768,L,True
2015018255,571976,Groundout,201500242,1,1,0,R,425844,R,False
2015018256,605486,Groundout,201500242,1,2,0,R,425844,L,False
2015018257,461314,Single,201500242,1,2,0,R,425844,R,False
2015018258,457708,Flyout,201500242,1,3,0,R,425844,R,False
2015018259,435062,Groundout,201500242,2,1,0,R,488768,R,True
2015018260,518735,Double,201500242,2,1,0,R,488768,L,True
2015018261,408307,Strikeout,201500242,2,2,0,R,488768,L,True
2015018262,346874,Single,201500242,2,2,0,R,488768,R,True
2015018263,592626,Walk,201500242,2,2,0,R,488768,L,True
2015018264,425844,Strikeout,201500242,2,3,0,R,488768,R,True
2015018265,475174,Walk,201500242,2,0,1,R,425844,L,False
2015018266,519083,Single,201500242,2,0,1,R,425844,R,False
2015018267,519025,Single,201500242,2,0,1,R,425844,R,False
2015018268,506560,Strikeout,201500242,2,1,1,R,425844,L,False
2015018269,488768,Strikeout,201500242,2,2,1,R,425844,R,False
2015018270,571976,Lineout,201500242,2,3,1,R,425844,R,False
2015018271,276519,Bunt Groundout,201500242,3,1,0,R,488768,L,True
2015018272,624577,Flyout,201500242,3,2,0,R,488768,R,True
2015018273,408236,Strikeout,201500242,3,3,0,R,488768,L,True
2015018274,605486,Strikeout,201500242,3,1,1,R,425844,L,False
2015018275,461314,Strikeout,201500242,3,2,1,R,425844,R,False
2015018276,457708,Groundout,201500242,3,3,1,R,425844,R,False
2015018277,435062,Strikeout,201500242,4,1,0,R,488768,R,True
2015018278,518735,Single,201500242,4,1,0,R,488768,L,True
2015018279,408307,Strikeout,201500242,4,2,0,R,488768,L,True
2015018280,346874,Groundout,201500242,4,3,0,R,488768,R,True
2015018281,475174,Strikeout,201500242,4,1,1,R,425844,L,False
2015018282,519083,Single,201500242,4,1,1,R,425844,R,False
2015018283,519025,Pop Out,201500242,4,2,1,R,425844,R,False
2015018284,506560,Walk,201500242,4,2,1,R,425844,L,False
2015018285,488768,Lineout,201500242,4,3,1,R,425844,R,False
2015018286,592626,Strikeout,201500242,5,1,0,R,488768,L,True
2015018287,425844,Groundout,201500242,5,2,0,R,488768,R,True
2015018288,276519,Pop Out,201500242,5,3,0,R,488768,L,True
2015018289,571976,Flyout,201500242,5,1,1,R,425844,R,False
2015018290,605486,Groundout,201500242,5,2,1,R,425844,L,False
2015018291,461314,Groundout,201500242,5,3,1,R,425844,R,False
2015018292,624577,Groundout,201500242,6,1,0,R,488768,R,True
2015018293,408236,Single,201500242,6,1,0,R,488768,L,True
2015018294,435062,Single,201500242,6,1,0,R,488768,R,True
2015018295,518735,Grounded Into DP,201500242,6,3,0,R,488768,L,True
2015018296,457708,Groundout,201500242,6,1,1,R,425844,R,False
2015018297,475174,Strikeout,201500242,6,2,1,R,425844,L,False
2015018298,519083,Strikeout,201500242,6,3,1,R,425844,R,False
2015018299,408307,Home Run,201500242,7,0,0,R,488768,L,True
2015018300,346874,Flyout,201500242,7,1,0,R,488768,R,True
2015018301,592626,Flyout,201500242,7,2,0,R,488768,L,True
2015018302,425844,Groundout,201500242,7,3,0,R,488768,R,True
2015018303,519025,Groundout,201500242,7,1,2,R,425844,R,False
2015018304,506560,Walk,201500242,7,1,2,R,425844,L,False
2015018305,500208,Grounded Into DP,201500242,7,3,2,R,425844,L,False
2015018306,276519,Flyout,201500242,8,1,0,L,571057,R,True
2015018307,444843,Single,201500242,8,1,0,L,571057,L,True
2015018308,408236,Pop Out,201500242,8,2,0,L,571057,L,True
2015018309,435062,Groundout,201500242,8,3,0,R,534812,R,True
2015018310,571976,Groundout,201500242,8,1,2,R,520980,R,False
2015018311,605486,Lineout,201500242,8,2,2,R,520980,L,False
2015018312,461314,Double,201500242,8,2,2,R,520980,R,False
2015018313,457708,Single,201500242,8,2,2,R,520980,R,False
2015018314,475174,Groundout,201500242,8,3,2,L,572089,L,False
2015018315,518735,Walk,201500242,9,0,0,R,534812,L,True
2015018316,408307,Single,201500242,9,0,0,R,534812,L,True
2015018317,346874,Groundout,201500242,9,1,0,R,534812,R,True
2015018318,592626,Sac Fly,201500242,9,2,0,R,534812,L,True
2015018319,457759,Groundout,201500242,9,3,0,R,534812,R,True
2015018320,519083,Strikeout,201500242,9,1,3,R,554340,R,False
2015018321,519025,Strikeout,201500242,9,2,3,R,554340,R,False
2015018322,506560,Pop Out,201500242,9,3,3,R,554340,L,False
2015018323,542454,Strikeout,201500243,1,1,0,R,433587,L,True
2015018324,116338,Strikeout,201500243,1,2,0,R,433587,R,True
2015018325,408045,Strikeout,201500243,1,3,0,R,433587,L,True
2015018326,457706,Lineout,201500243,1,1,0,R,461833,R,False
2015018327,452234,Strikeout,201500243,1,2,0,R,461833,L,False
2015018328,429664,Strikeout,201500243,1,3,0,R,461833,L,False
2015018329,572821,Strikeout,201500243,2,1,0,R,433587,R,True
2015018330,573627,Groundout,201500243,2,2,0,R,433587,L,True
2015018331,461858,Groundout,201500243,2,3,0,R,433587,R,True
2015018332,443558,Home Run,201500243,2,0,0,R,461833,R,False
2015018333,572122,Double,201500243,2,0,0,R,461833,L,False
2015018334,554429,Lineout,201500243,2,1,0,R,461833,L,False
2015018335,489149,Lineout,201500243,2,2,0,R,461833,L,False
2015018336,572287,Strikeout,201500243,2,3,0,R,461833,R,False
2015018337,542455,Flyout,201500243,3,1,1,R,433587,L,True
2015018338,435559,Strikeout,201500243,3,2,1,R,433587,R,True
2015018339,457788,Groundout,201500243,3,3,1,R,433587,L,True
2015018340,543543,Field Error,201500243,3,0,0,R,461833,L,False
2015018341,457706,Flyout,201500243,3,1,0,R,461833,R,False
2015018342,452234,Grounded Into DP,201500243,3,3,0,R,461833,L,False
2015018343,542454,Strikeout,201500243,4,1,1,R,433587,L,True
2015018344,116338,Lineout,201500243,4,2,1,R,433587,R,True
2015018345,408045,Groundout,201500243,4,3,1,R,433587,L,True
2015018346,429664,Single,201500243,4,0,0,R,461833,L,False
2015018347,443558,Strikeout,201500243,4,1,0,R,461833,R,False
2015018348,572122,Flyout,201500243,4,2,0,R,461833,L,False
2015018349,554429,Lineout,201500243,4,3,0,R,461833,L,False
2015018350,572821,Strikeout,201500243,5,1,1,R,433587,R,True
2015018351,573627,Groundout,201500243,5,2,1,R,433587,L,True
2015018352,461858,Single,201500243,5,2,1,R,433587,R,True
2015018353,542455,Groundout,201500243,5,3,1,R,433587,L,True
2015018354,489149,Home Run,201500243,5,0,0,R,461833,L,False
2015018355,572287,Strikeout,201500243,5,1,0,R,461833,R,False
2015018356,543543,Single,201500243,5,1,0,R,461833,L,False
2015018357,457706,Flyout,201500243,5,2,0,R,461833,R,False
2015018358,452234,Groundout,201500243,5,3,0,R,461833,L,False
2015018359,435559,Single,201500243,6,0,2,R,433587,R,True
2015018360,457788,Single,201500243,6,0,2,R,433587,L,True
2015018361,542454,Flyout,201500243,6,1,2,R,433587,L,True
2015018362,116338,Strikeout,201500243,6,2,2,R,433587,R,True
2015018363,408045,Groundout,201500243,6,3,2,R,433587,L,True
2015018364,429664,Groundout,201500243,6,1,0,R,461833,L,False
2015018365,443558,Pop Out,201500243,6,2,0,R,461833,R,False
2015018366,572122,Strikeout,201500243,6,3,0,R,461833,L,False
2015018367,572821,Strikeout,201500243,7,1,2,R,433587,R,True
2015018368,573627,Groundout,201500243,7,2,2,R,433587,L,True
2015018369,461858,Single,201500243,7,2,2,R,433587,R,True
2015018370,542455,Single,201500243,7,2,2,R,433587,L,True
2015018371,435559,Lineout,201500243,7,3,2,R,433587,R,True
2015018372,554429,Groundout,201500243,7,1,0,R,461833,L,False
2015018373,489149,Flyout,201500243,7,2,0,R,461833,L,False
2015018374,572287,Strikeout,201500243,7,3,0,R,461833,R,False
2015018375,457788,Flyout,201500243,8,1,2,R,433587,L,True
2015018376,542454,Groundout,201500243,8,2,2,R,433587,L,True
2015018377,116338,Groundout,201500243,8,3,2,R,433587,R,True
2015018378,543543,Strikeout,201500243,8,1,0,R,461833,L,False
2015018379,457706,Single,201500243,8,1,0,R,461833,R,False
2015018380,452234,Strikeout,201500243,8,2,0,R,461833,L,False
2015018381,429664,Lineout,201500243,8,3,0,R,461833,L,False
2015018382,408045,Groundout,201500243,9,1,2,R,433587,L,True
2015018383,572821,Flyout,201500243,9,2,2,R,433587,R,True
2015018384,573627,Groundout,201500243,9,3,2,R,433587,L,True
2015018385,434158,Strikeout,201500244,1,1,0,R,501381,L,True
2015018386,501571,Strikeout,201500244,1,2,0,R,501381,R,True
2015018387,446263,Lineout,201500244,1,3,0,R,501381,L,True
2015018388,453056,Flyout,201500244,1,1,0,R,594798,L,False
2015018389,458731,Single,201500244,1,1,0,R,594798,L,False
2015018390,121347,Flyout,201500244,1,2,0,R,594798,R,False
2015018391,407893,Home Run,201500244,1,2,0,R,594798,L,False
2015018392,435263,Single,201500244,1,2,0,R,594798,L,False
2015018393,136860,Flyout,201500244,1,3,0,R,594798,L,False
2015018394,150212,Lineout,201500244,2,1,2,R,501381,R,True
2015018395,502517,Lineout,201500244,2,2,2,R,501381,L,True
2015018396,493472,Strikeout,201500244,2,3,2,R,501381,R,True
2015018397,452104,Flyout,201500244,2,1,0,R,594798,L,False
2015018398,452220,Groundout,201500244,2,2,0,R,594798,L,False
2015018399,544369,Strikeout,201500244,2,3,0,R,594798,L,False
2015018400,527038,Groundout,201500244,3,1,2,R,501381,R,True
2015018401,608700,Strikeout,201500244,3,2,2,R,501381,R,True
2015018402,543590,Double,201500244,3,2,2,R,501381,L,True
2015018403,434158,Groundout,201500244,3,3,2,R,501381,L,True
2015018404,453056,Home Run,201500244,3,0,0,R,594798,L,False
2015018405,458731,Single,201500244,3,1,0,R,594798,L,False
2015018406,121347,Walk,201500244,3,1,0,R,594798,R,False
2015018407,407893,Home Run,201500244,3,1,0,R,594798,L,False
2015018408,435263,Single,201500244,3,1,0,R,594798,L,False
2015018409,136860,Walk,201500244,3,1,0,R,594798,L,False
2015018410,452104,Single,201500244,3,1,0,R,594798,L,False
2015018411,452220,Sac Fly,201500244,3,2,0,R,594798,L,False
2015018412,544369,Flyout,201500244,3,3,0,R,594798,L,False
2015018413,501571,Groundout,201500244,4,1,6,R,501381,R,True
2015018414,446263,Strikeout,201500244,4,2,6,R,501381,L,True
2015018415,150212,Pop Out,201500244,4,3,6,R,501381,R,True
2015018416,453056,Pop Out,201500244,4,1,0,R,594798,L,False
2015018417,458731,Lineout,201500244,4,2,0,R,594798,L,False
2015018418,121347,Lineout,201500244,4,3,0,R,594798,R,False
2015018419,502517,Groundout,201500244,5,1,6,R,501381,L,True
2015018420,493472,Double,201500244,5,1,6,R,501381,R,True
2015018421,527038,Single,201500244,5,1,6,R,501381,R,True
2015018422,608700,Strikeout,201500244,5,2,6,R,501381,R,True
2015018423,543590,Groundout,201500244,5,3,6,R,501381,L,True
2015018424,407893,Flyout,201500244,5,1,0,R,594798,L,False
2015018425,435263,Strikeout,201500244,5,2,0,R,594798,L,False
2015018426,136860,Flyout,201500244,5,3,0,R,594798,L,False
2015018427,434158,Single,201500244,6,0,6,R,501381,L,True
2015018428,501571,Flyout,201500244,6,1,6,R,501381,R,True
2015018429,446263,Sac Fly,201500244,6,2,6,R,501381,L,True
2015018430,150212,Flyout,201500244,6,3,6,R,501381,R,True
2015018431,452104,Groundout,201500244,6,1,1,L,543219,R,False
2015018432,452220,Strikeout,201500244,6,2,1,L,543219,L,False
2015018433,544369,Pop Out,201500244,6,3,1,L,543219,L,False
2015018434,502517,Strikeout,201500244,7,1,6,R,501381,L,True
2015018435,493472,Groundout,201500244,7,2,6,R,501381,R,True
2015018436,527038,Groundout,201500244,7,3,6,R,501381,R,True
2015018437,453056,Single,201500244,7,0,1,L,543219,L,False
2015018438,458731,Field Error,201500244,7,0,1,L,543219,L,False
2015018439,121347,Single,201500244,7,0,1,R,570663,R,False
2015018440,407893,Pop Out,201500244,7,1,1,R,570663,L,False
2015018441,435263,Strikeout,201500244,7,2,1,R,570663,L,False
2015018442,136860,Strikeout,201500244,7,3,1,R,570663,L,False
2015018443,608700,Pop Out,201500244,8,1,6,R,501381,R,True
2015018444,543590,Groundout,201500244,8,2,6,R,501381,L,True
2015018445,434158,Double,201500244,8,2,6,R,501381,L,True
2015018446,501571,Strikeout,201500244,8,3,6,L,592741,R,True
2015018447,452104,Groundout,201500244,8,1,1,R,592340,L,False
2015018448,452220,Strikeout,201500244,8,2,1,R,592340,L,False
2015018449,544369,Double,201500244,8,2,1,R,592340,L,False
2015018450,453056,Pop Out,201500244,8,3,1,R,592340,L,False
2015018451,446263,Groundout,201500244,9,1,6,L,592741,L,True
2015018452,150212,Field Error,201500244,9,1,6,L,592741,R,True
2015018453,502517,Grounded Into DP,201500244,9,3,6,L,592741,L,True
2015018454,543281,Single,201500245,1,0,0,R,518567,R,True
2015018455,570256,Forceout,201500245,1,1,0,R,518567,L,True
2015018456,457705,Flyout,201500245,1,2,0,R,518567,R,True
2015018457,435522,Single,201500245,1,2,0,R,518567,L,True
2015018458,516782,Groundout,201500245,1,3,0,R,518567,R,True
2015018459,542255,Groundout,201500245,1,1,1,R,543037,L,False
2015018460,572041,Groundout,201500245,1,2,1,R,543037,R,False
2015018461,502671,Walk,201500245,1,2,1,R,543037,R,False
2015018462,444432,Flyout,201500245,1,3,1,R,543037,R,False
2015018463,476883,Groundout,201500245,2,1,0,R,518567,L,True
2015018464,465041,Groundout,201500245,2,2,0,R,518567,R,True
2015018465,474568,Single,201500245,2,2,0,R,518567,R,True
2015018466,543037,Single,201500245,2,2,0,R,518567,R,True
2015018467,543281,Double,201500245,2,3,0,R,518567,R,True
2015018468,630111,Groundout,201500245,2,1,3,R,543037,R,False
2015018469,572008,Strikeout,201500245,2,2,3,R,543037,R,False
2015018470,488912,Lineout,201500245,2,3,3,R,543037,R,False
2015018471,570256,Groundout,201500245,3,1,0,R,518567,L,True
2015018472,457705,Groundout,201500245,3,2,0,R,518567,R,True
2015018473,435522,Groundout,201500245,3,3,0,R,518567,L,True
2015018474,518567,Groundout,201500245,3,1,3,R,543037,R,False
2015018475,605113,Groundout,201500245,3,2,3,R,543037,R,False
2015018476,542255,Single,201500245,3,2,3,R,543037,L,False
2015018477,572041,Single,201500245,3,2,3,R,543037,R,False
2015018478,502671,Groundout,201500245,3,3,3,R,543037,R,False
2015018479,516782,Strikeout,201500245,4,1,0,R,518567,R,True
2015018480,476883,Groundout,201500245,4,2,0,R,518567,L,True
2015018481,465041,Flyout,201500245,4,3,0,R,518567,R,True
2015018482,444432,Double,201500245,4,0,3,R,543037,R,False
2015018483,630111,Lineout,201500245,4,1,3,R,543037,R,False
2015018484,572008,Fielders Choice Out,201500245,4,2,3,R,543037,R,False
2015018485,488912,Strikeout,201500245,4,3,3,R,543037,R,False
2015018486,474568,Flyout,201500245,5,1,0,R,518567,R,True
2015018487,543037,Strikeout,201500245,5,2,0,R,518567,R,True
2015018488,543281,Flyout,201500245,5,3,0,R,518567,R,True
2015018489,518567,Groundout,201500245,5,1,3,R,543037,R,False
2015018490,605113,Strikeout,201500245,5,2,3,R,543037,R,False
2015018491,542255,Groundout,201500245,5,3,3,R,543037,L,False
2015018492,570256,Groundout,201500245,6,1,0,R,518567,L,True
2015018493,457705,Strikeout,201500245,6,2,0,R,518567,R,True
2015018494,435522,Groundout,201500245,6,3,0,R,518567,L,True
2015018495,572041,Flyout,201500245,6,1,3,R,543037,R,False
2015018496,502671,Single,201500245,6,1,3,R,543037,R,False
2015018497,444432,Flyout,201500245,6,2,3,R,543037,R,False
2015018498,630111,Single,201500245,6,2,3,R,543037,R,False
2015018499,572008,Single,201500245,6,2,3,R,543037,R,False
2015018500,488912,Strikeout,201500245,6,3,3,R,543037,R,False
2015018501,516782,Double,201500245,7,0,1,R,518567,R,True
2015018502,430611,Strikeout,201500245,7,1,1,L,424144,R,True
2015018503,465041,Flyout,201500245,7,2,1,R,446899,R,True
2015018504,474568,Intent Walk,201500245,7,2,1,R,446899,R,True
2015018505,543037,Forceout,201500245,7,3,1,R,446899,R,True
2015018506,457760,Strikeout,201500245,7,1,3,R,543037,L,False
2015018507,605113,Groundout,201500245,7,2,3,R,543037,R,False
2015018508,542255,Single,201500245,7,2,3,R,543037,L,False
2015018509,572041,Strikeout,201500245,7,3,3,R,543037,R,False
2015018510,543281,Groundout,201500245,8,1,1,R,605359,R,True
2015018511,570256,Groundout,201500245,8,2,1,R,605359,L,True
2015018512,457705,Walk,201500245,8,2,1,R,605359,R,True
2015018513,435522,Double,201500245,8,2,1,R,605359,L,True
2015018514,516782,Lineout,201500245,8,3,1,R,605359,R,True
2015018515,502671,Lineout,201500245,8,1,4,R,543037,R,False
2015018516,444432,Strikeout,201500245,8,2,4,R,543037,R,False
